000003	XEROX CORPORATION
08D833	Shenzhen RF Technology Co., Ltd
0C4933	Sichuan Jiuzhou Electronic Technology Co., Ltd.
0C6803	Cisco Systems, Inc
0C7523	BEIJING GEHUA CATV NETWORK CO.,LTD
0C9B13	Shanghai Magic Mobile Telecommunication Co.Ltd.
0CCDD3	EASTRIVER TECHNOLOGY CO., LTD.
0CE5D3	DH electronics GmbH
0CF893	ARRIS Group, Inc.
0CFC83	Airoha Technology Corp.,
100723	IEEE Registration Authority
102AB3	Xiaomi Communications Co Ltd
102C83	Ximea
1040F3	Apple, Inc.
1065A3	Core Brands LLC
107223	TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO
107873	Shenzhen Jinkeyi Communication Co., Ltd.
10A743	SK Mtek Limited
10B713	Private
10DA43	Netgear
141AA3	Motorola Mobility LLC, a Lenovo Company
1435B3	Future Designs, Inc.
145A83	Logi-D inc
147373	TUBITAK UEKAE
147DB3	JOA TELECOM.CO.,LTD
14A9E3	MST CORPORATION
14C913	LG Electronics
14EB33	BSMediasoft Co., Ltd.
14F893	Wuhan FiberHome Digital Technology Co.,Ltd.
1801E3	Bittium Wireless Ltd
180373	Dell Inc.
185253	Pixord Corporation
185933	Cisco SPVTG
1866E3	Veros Systems, Inc.
187A93	AMICCOM Electronics Corporation
18CC23	Philio Technology Corporation
18EF63	Cisco Systems, Inc
18F643	Apple, Inc.
1C14B3	Airwire Technologies
1C17D3	Cisco Systems, Inc
1C1EE3	Hui Zhou Gaoshengda Technology Co.,LTD
1C4593	Texas Instruments
1C7B23	Qingdao Hisense Communications Co.,Ltd.
1CA0D3	IEEE Registration Authority
1CB243	TDC A/S
1CCAE3	IEEE Registration Authority
201D03	Elatec GmbH
204C03	Aruba Networks
207693	Lenovo (Beijing) Limited.
20A783	miControl GmbH
20C8B3	SHENZHEN BUL-TECH CO.,LTD.
20DC93	Cheetah Hi-Tech, Inc.
20F3A3	HUAWEI TECHNOLOGIES CO.,LTD
20F543	Hui Zhou Gaoshengda Technology Co.,LTD
241B13	Shanghai Nutshell Electronic Co., Ltd.
244B03	Samsung Electronics Co.,Ltd
247703	Intel Corporate
24BA13	RISO KAGAKU CORPORATION
24C0B3	Rsf
24E9B3	Cisco Systems, Inc
283713	Shenzhen 3Nod Digital Technology Co., Ltd.
284C53	Intune Networks
288023	Hewlett Packard
28A183	ALPS ELECTRIC CO.,LTD.
28BE03	TCT mobile ltd
28EED3	Shenzhen Super D Technology Co., Ltd
28FBD3	Ragentek Technology Group
2C0033	EControls, LLC
2C0623	Win Leader Inc.
2C1F23	Apple, Inc.
2C3033	Netgear
2C55D3	HUAWEI TECHNOLOGIES CO.,LTD
2C5AA3	PROMATE ELECTRONIC CO.LTD
2C5D93	Ruckus Wireless
2C5FF3	Pertronic Industries
2C6373	SICHUAN TIANYI COMHEART TELECOMCO., LTD
2C72C3	Soundmatters
2CAD13	SHENZHEN ZHILU TECHNOLOGY CO.,LTD
2CB693	Radware
2CC5D3	Ruckus Wireless
2CCD43	Summit Technology Group
2CDDA3	Point Grey Research Inc.
2CF203	EMKO ELEKTRONIK SAN VE TIC AS
300C23	zte corporation
300D43	Microsoft Mobile Oy
300EE3	Aquantia Corporation
3010B3	Liteon Technology Corporation
304EC3	Tianjin Techua Technology Co., Ltd.
306023	ARRIS Group, Inc.
3089D3	HONGKONG UCLOUDLINK NETWORK TECHNOLOGY LIMITED
3095E3	SHANGHAI SIMCOM LIMITED
30A243	Shenzhen Prifox Innovation Technology Co., Ltd.
3400A3	HUAWEI TECHNOLOGIES CO.,LTD
346BD3	HUAWEI TECHNOLOGIES CO.,LTD
3480B3	Xiaomi Communications Co Ltd
34A183	AWare, Inc
34A843	KYOCERA Display Corporation
34C803	Nokia Corporation
381C23	Hilan Technology CO.,LTD
384233	Wildeboer Bauteile GmbH
385FC3	Yu Jeong System, Co.Ltd
386793	Asia Optical Co., Inc.
389F83	OTN Systems N.V.
38BB23	OzVision America LLC
38BF33	NEC CASIO Mobile Communications
3C0E23	Cisco Systems, Inc
3C1E13	HANGZHOU SUNRISE TECHNOLOGY CO., LTD
3C2763	SLE quality engineering GmbH & Co. KG
3C39C3	JW Electronics Co., Ltd.
3C3A73	Avaya Inc
3C5CC3	Shenzhen First Blue Chip Technology Ltd
3C5EC3	Cisco Systems, Inc
3C6E63	Mitron OY
3C7873	Airsonics
3CBB73	Shenzhen Xinguodu Technology Co., Ltd.
3CC243	Nokia Corporation
3CCD93	LG ELECTRONICS INC
3CCE73	Cisco Systems, Inc
3CFA43	HUAWEI TECHNOLOGIES CO.,LTD
400003	NetWare?	# Net Ware (?)
404A03	ZyXEL Communications Corporation
4065A3	Sagemcom Broadband SAS
407183	Juniper Networks
408493	Clavister AB
40B7F3	ARRIS Group, Inc.
40BC73	Cronoplast  S.L.
40E793	Shenzhen Siviton Technology Co.,Ltd
40F413	Rubezh
442B03	Cisco Systems, Inc
444553	Microsoft
445EF3	Tonalite Holding B.V.
448723	HOYA SERVICE CORPORATION
44BFE3	Shenzhen Longtech Electronics Co.,Ltd
44C233	Guangzhou Comet Technology Development Co.Ltd
44FDA3	Everysight LTD.
475443	GTC (Not registered!)		(This number is a multicast!)
480033	Technicolor CH USA Inc.
481063	NTT Innovation Institute, Inc.
4813F3	BBK EDUCATIONAL ELECTRONICS CORP.,LTD.
484453	Hds???		# HDS ???
485073	Microsoft Corporation
4861A3	Concern Axion JSC
486E73	Pica8, Inc.
488803	ManTechnology Inc.
489153	Weinmann Geräte für Medizin GmbH + Co. KG
48B253	Marketaxess Corporation
48C093	Xirrus, Inc.
48C663	GTO Access Systems LLC
48D343	ARRIS Group, Inc.
48EA63	Zhejiang Uniview Technologies Co., Ltd.
48F8B3	Cisco-Linksys, LLC
4C14A3	TCL Technoly Electronics (Huizhou) Co., Ltd.
4C2C83	Zhejiang KaNong Network Technology Co.,Ltd.
4C4E03	TCT mobile ltd
4C7403	Bq
4C8093	Intel Corporate
4CA003	T-21 Technologies LLC
4CAB33	KST technology
4CBAA3	Bison Electronics Inc.
4CCA53	Skyera, Inc.
4CE173	IEEE Registration Authority
4CE933	RailComm, LLC
502B73	Tenda Technology Co.,Ltd.Dongguan branch
505663	Texas Instruments
506313	Hon Hai Precision Ind. Co.,Ltd.
506583	Texas Instruments
5065F3	Hewlett Packard
506A03	Netgear
5098F3	Rheem Australia Pty Ltd
50A6E3	David Clark Company
50A733	Ruckus Wireless
50AF73	Shenzhen Bitland Information Technology Co., Ltd.
50B363	Digitron da Amazonia S/A
50B7C3	Samsung Electronics Co.,Ltd
50D213	CviLux Corporation
50D753	CONELCOM GmbH
50F003	Open Stack, Inc.
50F0D3	Samsung Electronics Co.,Ltd
540593	WOORI ELEC Co.,Ltd
541473	Wingtech Group (HongKong）Limited
549F13	Apple, Inc.
54B753	Hunan Fenghui Yinjia Science And Technology Co.,Ltd
54BE53	zte corporation
54D163	MAX-TECH,INC
54DF63	Intrakey technologies GmbH
54EDA3	Navdy, Inc.
5800E3	Liteon Technology Corporation
580943	Private
581243	AcSiP Technology Corp.
588BF3	ZyXEL Communications Corporation
58B633	Ruckus Wireless
58BDA3	Nintendo Co., Ltd.
58D6D3	Dairy Cheq Inc
58FC73	Arria Live Media, Inc.
5C1193	Seal One AG
5C17D3	Lge
5C2443	O-Sung Telecom Co., Ltd.
5C70A3	LG Electronics (Mobile Communications)
5C8613	Beijing Zhoenet Technology Co., Ltd
5C97F3	Apple, Inc.
5CA933	Luma Home
5CC213	Fr. Sauter AG
5CC9D3	PALLADIUM ENERGY ELETRONICA DA AMAZONIA LTDA
5CE223	Delphin Technology AG
5CF7C3	SYNTECH (HK) TECHNOLOGY LIMITED
600B03	Hangzhou H3C Technologies Co., Limited
601283	Soluciones Tecnologicas para la Salud y el Bienestar SA
6014B3	CyberTAN Technology Inc.
602103	I4VINE, INC
603553	Buwon Technology
606453	AOD Co.,Ltd.
6091F3	vivo Mobile Communication Co., Ltd.
60B933	Deutron Electronics Corp.
60D7E3	IEEE Registration Authority
60DA23	Estech Co.,Ltd
60F673	TERUMO CORPORATION
644BC3	Shanghai WOASiS Telecommunications Ltd., Co.
645563	Intelight Inc.
646223	Cellient Co., Ltd.
6466B3	TP-LINK TECHNOLOGIES CO.,LTD.
649EF3	Cisco Systems, Inc
64A5C3	Apple, Inc.
64B473	Xiaomi Communications Co Ltd
64B853	Samsung Electronics Co.,Ltd
64D1A3	Sitecom Europe BV
64DB43	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
6815D3	Zaklady Elektroniki i Mechaniki Precyzyjnej R&G S.A.
683563	SHENZHEN LIOWN ELECTRONICS CO.,LTD.
685D43	Intel Corporate
686E23	Wi3 Inc.
689423	Hon Hai Precision Ind. Co.,Ltd.
68AF13	Futura Mobility
68B983	b-plus GmbH
68ED43	BlackBerry RTS
68FCB3	Next Level Security Systems, Inc.
6C0273	Shenzhen Jin Yun Video Equipment Co., Ltd.
6C2483	Microsoft Mobile Oy
6C2E33	Accelink Technologies Co.,Ltd.
6C3C53	SoundHawk Corp
6C5D63	ShenZhen Rapoo Technology Co., Ltd.
6CAAB3	Ruckus Wireless
6CE873	TP-LINK TECHNOLOGIES CO.,LTD.
6CE983	Gastron Co., LTD.
6CF373	Samsung Electronics Co.,Ltd
702393	fos4X GmbH
703C03	RadiAnt Co.,Ltd
706173	Calantec GmbH
7071B3	Brain Corporation
707E43	ARRIS Group, Inc.
709383	Intelligent Optical Network High Tech CO.,LTD.
70A2B3	Apple, Inc.
70A8E3	HUAWEI TECHNOLOGIES CO.,LTD
70D923	vivo Mobile Communication Co., Ltd.
70E843	Beijing C&W Optical Communication Technology Co.,Ltd.
741E93	Fiberhome Telecommunication Technologies Co.,LTD
749CE3	KodaCloud Canada, Inc
74A063	HUAWEI TECHNOLOGIES CO.,LTD
74C9A3	Fiberhome Telecommunication Technologies Co.,LTD
74E543	Liteon Technology Corporation
74F413	Maxwell Forest
783CE3	Kai-Ee
783E53	BSkyB Ltd
784F43	Apple, Inc.
7858F3	Vachen Co.,Ltd
788973	Cmc
788E33	Jiangsu SEUIC Technology Co.,Ltd
78A183	Advidia
78A683	Precidata
78A873	Samsung Electronics Co.,Ltd
78CA83	IEEE Registration Authority
78CB33	DHC Software Co.,Ltd
78DAB3	GBO Technology
7C0623	Ultra Electronics Sonar System Division
7C1A03	8Locations Co., Ltd.
7C1EB3	2N TELEKOMUNIKACE a.s.
7C2CF3	Secure Electrans Ltd
7C6193	HTC Corporation
7C6AB3	IBC TECHNOLOGIES INC.
7C6AC3	GatesAir, Inc
7C6AF3	Integrated Device Technology (Malaysia) Sdn. Bhd.
7C6B33	Tenyu Tech Co. Ltd.
7C7673	ENMAS GmbH
7C7A53	Phytrex Technology Corp.
7C95F3	Cisco Systems, Inc
7C9763	Openmatics s.r.o.
7CB733	ASKEY COMPUTER CORP
7CD1C3	Apple, Inc.
7CE9D3	Hon Hai Precision Ind. Co.,Ltd.
803773	Netgear
807693	Newag SA
807DE3	Chongqing Sichuan Instrument Microcircuit Co.LTD.
809393	Xapt GmbH
80D433	LzLabs GmbH
80D733	QSR Automations, Inc.
80EA23	Wistron Neweb Corporation
80EE73	Shuttle Inc.
80F503	ARRIS Group, Inc.
80F593	IRCO Sistemas de Telecomunicación S.A.
844823	WOXTER TECHNOLOGY Co. Ltd
844F03	Ablelink Electronics Ltd
845C93	Chabrier Services
846223	Shenzhen Coship Electronics Co., Ltd.
847303	Letv Mobile and Intelligent Information Technology (Beijing) Corporation Ltd.
847933	profichip GmbH
847973	Shanghai Baud Data Communication Co.,Ltd.
848433	Paradox Engineering SA
8486F3	Greenvity Communications
84A423	Sagemcom Broadband SAS
84A783	Alcatel Lucent
84B153	Apple, Inc.
84E323	Green Wave Telecommunication SDN BHD
84ED33	BBMC Co.,Ltd
84F493	OMS spol. s.r.o.
8821E3	Nebusens, S.L.
882593	TP-LINK TECHNOLOGIES CO.,LTD.
8828B3	HUAWEI TECHNOLOGIES CO.,LTD
883FD3	HUAWEI TECHNOLOGIES CO.,LTD
887033	Hangzhou Silan Microelectronic Inc
887873	Intel Corporate
887F03	Comper Technology Investment Limited
888603	HUAWEI TECHNOLOGIES CO.,LTD
88AD43	PEGATRON CORPORATION
88C3B3	Sovico
88C663	Apple, Inc.
88E0F3	Juniper Networks
88E603	Avotek corporation
8C0CA3	Amper
8C0EE3	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
8C3AE3	LG Electronics (Mobile Communications)
8C59C3	ADB Italia
8C7EB3	Lytro, Inc.
8C8B83	Texas Instruments
8C90D3	Nokia
8CE7B3	Sonardyne International Ltd
8CF5A3	SAMSUNG ELECTRO-MECHANICS(THAILAND)
8CF813	ORANGE POLSKA
900E83	Monico Monitoring, Inc.
902083	General Engine Management Systems Ltd.
9067F3	Alcatel Lucent
9068C3	Motorola Mobility LLC, a Lenovo Company
908C63	GZ Weedong Networks Technology Co. , Ltd
909F33	EFM Networks
909F43	Accutron Instruments Inc.
90A783	JSW PACIFIC CORPORATION
90D8F3	zte corporation
941673	Point Core SARL
942053	Nokia Corporation
942CB3	HUMAX Co., Ltd.
942E63	Finsécur
945103	Samsung Electronics Co.,Ltd
945493	Rigado, LLC
948B03	EAGET Innovation and Technology Co., Ltd.
94AEE3	Belden Hirschmann Industries (Suzhou) Ltd.
94D723	Shanghai DareGlobal Technologies Co.,Ltd
94F6A3	Apple, Inc.
981333	zte corporation
983713	PT.Navicom Indonesia
984CD3	Mantis Deposition
9857D3	HON HAI-CCPBG  PRECISION IND.CO.,LTD.
985C93	SBG Systems SAS
985FD3	Microsoft Corporation
987BF3	Texas Instruments
9884E3	Texas Instruments
989E63	Apple, Inc.
98B8E3	Apple, Inc.
98CF53	BBK EDUCATIONAL ELECTRONICS CORP.,LTD.
98D293	Google, Inc.
98FAE3	Xiaomi Communications Co Ltd
98FE03	Ericsson - North America
9C0473	Tecmobile (International) Ltd.
9C2A83	Samsung Electronics Co.,Ltd
9C3583	Nipro Diagnostics, Inc
9C4563	DIMEP Sistemas
9C5E73	Calibre UK LTD
9C7A03	Ciena Corporation
9C7DA3	HUAWEI TECHNOLOGIES CO.,LTD
9C8DD3	Leonton Technologies
9CAED3	Seiko Epson Corporation
9CB793	Creatcomm Technology Inc.
9CCC83	Juniper Networks
9CD643	D-Link International
9CDF03	Harman/Becker Automotive Systems GmbH
A00363	Robert Bosch Healthcare GmbH
A02EF3	United Integrated Services Co., Led.
A03BE3	Apple, Inc.
A0A763	Polytron Vertrieb GmbH
A0E453	Sony Mobile Communications AB
A40CC3	Cisco Systems, Inc
A41163	IEEE Registration Authority
A424B3	FlatFrog Laboratories AB
A42983	Boeing Defence Australia
A44AD3	ST Electronics(Shanghai) Co.,Ltd
A47733	Google, Inc.
A49B13	Digital Check
A4A4D3	Bluebank Communication Technology Co.Ltd
A4E9A3	Honest Technology Co., Ltd
A4EBD3	Samsung Electronics Co.,Ltd
A85BF3	Audivo GmbH
A87E33	Nokia Danmark A/S
A8B9B3	Essys
A8D0E3	Systech Electronics Ltd.
AA0003	DEC				Global physical address for some DEC machines
AC0613	Senselogix Ltd
AC11D3	Suzhou HOTEK  Video Technology Co. Ltd
AC2DA3	TXTR GmbH
AC3613	Samsung Electronics Co.,Ltd
AC3743	HTC Corporation
AC4723	Genelec
AC6123	Drivven, Inc.
AC81F3	Nokia Corporation
AC83F3	AMPAK Technology, Inc.
AC87A3	Apple, Inc.
AC9403	Envision Peripherals Inc
ACA213	Shenzhen Bilian electronic CO.,LTD
ACB313	ARRIS Group, Inc.
ACCF23	Hi-flying electronics technology Co.,Ltd
ACF7F3	Xiaomi Communications Co Ltd
ACFD93	Weifang GoerTek Electronics Co., Ltd.
B009D3	Avizia
B01203	Dynamics Hong Kong Limited
B01743	EDISON GLOBAL CIRCUITS LLC
B024F3	Progeny Systems
B06563	Shanghai Railway Communication Factory
B0F1A3	Fengfan (BeiJing) Technology Co., Ltd.
B0F893	Shanghai MXCHIP Information Technology Co., Ltd.
B0F963	Hangzhou H3C Technologies Co., Limited
B41513	HUAWEI TECHNOLOGIES CO.,LTD
B436E3	KBVISION GROUP
B45253	Seagate Technology
B46293	Samsung Electronics Co.,Ltd
B46D83	Intel Corporate
B47443	Samsung Electronics Co.,Ltd
B4A4E3	Cisco Systems, Inc
B4F323	PETATEL INC.
B81413	Keen High Holding(HK) Ltd.
B85A73	Samsung Electronics Co.,Ltd
B86B23	Toshiba
B877C3	Decagon Devices, Inc.
B888E3	COMPAL INFORMATION (KUNSHAN) CO., LTD.
B8BB23	Guangdong Nufront CSC Co., Ltd
B8BF83	Intel Corporate
B8CD93	Penetek, Inc
B8ECA3	ZyXEL Communications Corporation
B8F883	TP-LINK TECHNOLOGIES CO.,LTD.
B8FFB3	MitraStar Technology Corp.
BC0543	AVM GmbH
BC3E13	Accordance Systems Inc.
BC8893	VILLBAU Ltd.
BC8AA3	NHN Entertainment
BCB1F3	Samsung Electronics Co.,Ltd
BCC493	Cisco Systems, Inc
BCD1D3	Shenzhen TINNO Mobile Technology Corp.
BCEC23	SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD
C01173	Samsung Electronics Co.,Ltd
C02973	Audyssey Laboratories Inc.
C029F3	Xysystem
C044E3	Shenzhen Sinkna Electronics Co., LTD
C056E3	Hangzhou Hikvision Digital Technology Co.,Ltd.
C0B713	Beijing Xiaoyuer Technology Co. Ltd.
C0CFA3	Creative Electronics & Software, Inc.
C42C03	Apple, Inc.
C438D3	TAGATEC CO.,LTD
C46413	Cisco Systems, Inc
C47BA3	NAVIS Inc.
C49313	100fio networks technology llc
C49FF3	Mciao Technologies, Inc.
C4BAA3	Beijing Winicssec Technologies Co., Ltd.
C4EBE3	RRCN SAS
C81073	CENTURY OPTICOMM CO.,LTD
C85663	Sunflex Europe GmbH
C88A83	Dongguan HuaHong Electronics Co.,Ltd
C88D83	HUAWEI TECHNOLOGIES CO.,LTD
C89383	Embedded Automation, Inc.
C8A823	Samsung Electronics Co.,Ltd
C8AFE3	Hefei Radio Communication Technology Co., Ltd
C8B373	Cisco-Linksys, LLC
C8BBD3	Embrane
C8D3A3	D-Link International
C8F733	Intel Corporate
CC10A3	Beijing Nan Bao Technology Co., Ltd.
CC2D83	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
CC43E3	Trump s.a.
CC4463	Apple, Inc.
CC4703	Intercon Systems Co., Ltd.
CC8CE3	Texas Instruments
CC9093	Hansong Tehnologies
CCA223	HUAWEI TECHNOLOGIES CO.,LTD
CCBDD3	Ultimaker B.V.
CCE0C3	Mangstor, Inc.
D02DB3	HUAWEI TECHNOLOGIES CO.,LTD
D039B3	ARRIS Group, Inc.
D03DC3	AQ Corporation
D048F3	DATTUS Inc
D059C3	CeraMicro Technology Corporation
D0B523	Bestcare Cloucal Corp.
D0C193	SKYBELL, INC
D0C5F3	Apple, Inc.
D0EB03	Zhehua technology limited
D42F23	Akenori PTE Ltd
D479C3	Cameronet GmbH & Co. KG
D48F33	Microsoft Corporation
D4F143	IPROAD.,Inc
D4F513	Texas Instruments
D809C3	Cercacor Labs
D80DE3	FXI TECHNOLOGIES AS
D855A3	zte corporation
D860B3	Guangdong Global Electronic Technology CO.，LTD
D87533	Nokia Corporation
D89403	Hewlett Packard Enterprise
D8D723	IDS, Inc
D8E743	Wush, Inc
D8FC93	Intel Corporate
D8FEE3	D-Link International
DC1EA3	Accensus LLC
DC2F03	Step forward Group Co., Ltd.
DC4D23	MRV Comunications
DCC793	Nokia Corporation
E02CF3	MRS Electronic GmbH
E036E3	Stage One International Co., Ltd.
E04F43	Universal Global Scientific Industrial Co., Ltd.
E05163	Arcadyan Corporation
E067B3	C-Data Technology Co., Ltd
E078A3	Shanghai Winner Information Technology Co.,Inc
E07C13	zte corporation
E07F53	TECHBOARD SRL
E09153	XAVi Technologies Corp.
E0BC43	C2 Microsystems, Inc.
E0C3F3	zte corporation
E0C6B3	MilDef AB
E0CEC3	ASKEY COMPUTER CORP
E0D173	Cisco Systems, Inc
E0D9E3	Eltex Enterprise Ltd.
E41F13	IBM Corp
E42AD3	Magneti Marelli S.p.A. Powertrain
E43593	Hangzhou GoTo technology Co.Ltd
E468A3	HUAWEI TECHNOLOGIES CO.,LTD
E46F13	D-Link International
E47723	zte corporation
E481B3	Shenzhen ACT Industrial Co.,Ltd.
E4F3E3	Shanghai iComhome Co.,Ltd.
E804F3	Throughtek Co., Ltd.
E80B13	Akib Systems Taiwan, INC
E81363	Comstock RD, Inc.
E81863	IEEE Registration Authority
E85E53	Infratec Datentechnik GmbH
E86183	Black Diamond Advanced Technology, LLC
E87AF3	S5 Tech S.r.l.
E887A3	Loxley Public Company Limited
E8D483	ULTIMATE Europe Transportation Equipment GmbH
E8EDF3	Cisco Systems, Inc
E8F2E3	Starcor Beijing Co.,Limited
EC0133	TRINUS SYSTEMS INC.
EC4993	Qihan Technology Co., Ltd
EC5F23	Qinghai Kimascend Electronics Technology Co. Ltd.
EC9233	Eddyfi NDT Inc
EC9BF3	SAMSUNG ELECTRO-MECHANICS(THAILAND)
ECEA03	DARFON LIGHTING CORP
F013C3	SHENZHEN FENDA TECHNOLOGY CO., LTD
F01C13	LG Electronics (Mobile Communications)
F02A23	Creative Next Design
F06853	Integrated Corporation
F09E63	Cisco Systems, Inc
F0E5C3	Drägerwerk AG & Co. KG aA
F0F7B3	Phorm
F40343	Hewlett Packard Enterprise
F40B93	BlackBerry RTS
F41563	F5 Networks, Inc.
F42833	MMPC Inc.
F42853	Zioncom Electronics (Shenzhen) Ltd.
F431C3	Apple, Inc.
F44713	Leading Public Performance Co., Ltd.
F45433	Rockwell Automation
F45B73	Wanjiaan Interconnected Technology Co., Ltd
F49FF3	HUAWEI TECHNOLOGIES CO.,LTD
F4C613	Alcatel-               # Alcatel-Lucent Shanghai Bell Co., Ltd
F80113	HUAWEI TECHNOLOGIES CO.,LTD
F80CF3	LG Electronics (Mobile Communications)
F80D43	Hon Hai Precision Ind. Co.,Ltd.
F81D93	Longdhua(Beijing) Controls Technology Co.,Ltd
F82793	Apple, Inc.
F83553	Magenta Research Ltd.
F84A73	EUMTECH CO., LTD
F85063	Verathon
F893F3	Volans
F8A963	COMPAL INFORMATION (KUNSHAN) CO., LTD.
F8B2F3	GUANGZHOU BOSMA TECHNOLOGY CO.,LTD
F8E903	D-Link International
F8F7D3	International Communications Corporation
FC3D93	LONGCHEER TELECOMMUNICATION LIMITED
FC4203	Samsung Electronics Co.,Ltd
FC4463	Universal Audio, Inc
FC94E3	Technicolor CH USA Inc.
FCC233	Private
FCCF43	HUIZHOU CITY HUIYANG DISTRICT MEISIQI INDUSTRY DEVELOPMENT CO,.LTD
FCD733	TP-LINK TECHNOLOGIES CO.,LTD.
FCDBB3	Murata Manufacturing Co., Ltd.
